DateTime (UTC),DateTime (EDT),Pressure (mmHg),Pressure (Pa)
2023-08-04 18:36:24.550,8/4/2023 14:36:24.550,36.23003163,4830.26027697486
2023-08-04 18:36:24.558,8/4/2023 14:36:24.558,35.75203163,4766.532360974859
2023-08-04 18:36:24.566,8/4/2023 14:36:24.566,36.08603163,4811.06190897486
2023-08-04 18:36:24.574,8/4/2023 14:36:24.574,37.51803163,5001.979012974861
2023-08-04 18:36:24.582,8/4/2023 14:36:24.582,38.80103163,5173.0311389748595
2023-08-04 18:36:24.590,8/4/2023 14:36:24.590,39.80503163,5306.88642697486
2023-08-04 18:36:24.598,8/4/2023 14:36:24.598,41.56903163,5542.0664349748595
2023-08-04 18:36:24.606,8/4/2023 14:36:24.606,43.08003163,5743.51597697486
2023-08-04 18:36:24.614,8/4/2023 14:36:24.614,41.56503163,5541.53314697486
2023-08-04 18:36:24.622,8/4/2023 14:36:24.622,38.83003163,5176.89747697486
2023-08-04 18:36:24.630,8/4/2023 14:36:24.630,39.00603163,5200.36214897486
2023-08-04 18:36:24.638,8/4/2023 14:36:24.638,38.02603163,5069.70658897486
2023-08-04 18:36:24.646,8/4/2023 14:36:24.646,34.21703163,4561.88309097486
2023-08-04 18:36:24.654,8/4/2023 14:36:24.654,35.24703163,4699.20475097486
2023-08-04 18:36:24.662,8/4/2023 14:36:24.662,39.36903163,5248.7580349748605
2023-08-04 18:36:24.670,8/4/2023 14:36:24.670,38.92603163,5189.6963889748595
2023-08-04 18:36:24.678,8/4/2023 14:36:24.678,36.23503163,4830.92688697486
2023-08-04 18:36:24.686,8/4/2023 14:36:24.686,35.40003163,4719.60301697486
2023-08-04 18:36:24.694,8/4/2023 14:36:24.694,35.56303163,4741.33450297486
2023-08-04 18:36:24.702,8/4/2023 14:36:24.702,35.58603163,4744.400908974861
2023-08-04 18:36:24.710,8/4/2023 14:36:24.710,34.12503163,4549.617466974861
2023-08-04 18:36:24.718,8/4/2023 14:36:24.718,31.01403163,4134.85272497486
2023-08-04 18:36:24.726,8/4/2023 14:36:24.726,28.80403163,3840.21110497486
2023-08-04 18:36:24.734,8/4/2023 14:36:24.734,28.07803163,3743.4193329748605
2023-08-04 18:36:24.742,8/4/2023 14:36:24.742,27.67703163,3689.9572109748597
2023-08-04 18:36:24.750,8/4/2023 14:36:24.750,27.31303163,3641.42800297486
2023-08-04 18:36:24.758,8/4/2023 14:36:24.758,26.61603163,3548.50256897486
2023-08-04 18:36:24.766,8/4/2023 14:36:24.766,25.76703163,3435.31219097486
2023-08-04 18:36:24.774,8/4/2023 14:36:24.774,25.05803163,3340.7868929748597
2023-08-04 18:36:24.782,8/4/2023 14:36:24.782,24.35903163,3247.59481497486
2023-08-04 18:36:24.790,8/4/2023 14:36:24.790,23.89803163,3186.13337297486
2023-08-04 18:36:24.798,8/4/2023 14:36:24.798,23.42703163,3123.3387109748596
2023-08-04 18:36:24.806,8/4/2023 14:36:24.806,22.83903163,3044.94537497486
2023-08-04 18:36:24.814,8/4/2023 14:36:24.814,22.33803163,2978.15105297486
2023-08-04 18:36:24.822,8/4/2023 14:36:24.822,21.94903163,2926.28879497486
2023-08-04 18:36:24.830,8/4/2023 14:36:24.830,21.68603163,2891.2251089748597
2023-08-04 18:36:24.838,8/4/2023 14:36:24.838,21.44403163,2858.9611849748603
2023-08-04 18:36:24.846,8/4/2023 14:36:24.846,21.13503163,2817.76468697486
2023-08-04 18:36:24.854,8/4/2023 14:36:24.854,20.70203163,2760.03626097486
2023-08-04 18:36:24.862,8/4/2023 14:36:24.862,20.41003163,2721.1062369748597
2023-08-04 18:36:24.870,8/4/2023 14:36:24.870,20.32303163,2709.50722297486
2023-08-04 18:36:24.878,8/4/2023 14:36:24.878,20.19903163,2692.97529497486
2023-08-04 18:36:24.886,8/4/2023 14:36:24.886,20.14703163,2686.04255097486
2023-08-04 18:36:24.894,8/4/2023 14:36:24.894,20.28103163,2703.90769897486
2023-08-04 18:36:24.902,8/4/2023 14:36:24.902,20.38403163,2717.63986497486
2023-08-04 18:36:24.910,8/4/2023 14:36:24.910,20.29603163,2705.9075289748603
2023-08-04 18:36:24.918,8/4/2023 14:36:24.918,20.30703163,2707.3740709748604
2023-08-04 18:36:24.926,8/4/2023 14:36:24.926,20.42403163,2722.9727449748602
2023-08-04 18:36:24.934,8/4/2023 14:36:24.934,20.34103163,2711.90701897486
2023-08-04 18:36:24.942,8/4/2023 14:36:24.942,20.30703163,2707.3740709748604
2023-08-04 18:36:24.950,8/4/2023 14:36:24.950,20.38103163,2717.23989897486
2023-08-04 18:36:24.958,8/4/2023 14:36:24.958,20.39503163,2719.10640697486
2023-08-04 18:36:24.966,8/4/2023 14:36:24.966,20.36703163,2715.37339097486
2023-08-04 18:36:24.974,8/4/2023 14:36:24.974,20.20703163,2694.04187097486
2023-08-04 18:36:24.982,8/4/2023 14:36:24.982,20.05603163,2673.91024897486
2023-08-04 18:36:24.990,8/4/2023 14:36:24.990,20.15103163,2686.57583897486
2023-08-04 18:36:24.998,8/4/2023 14:36:24.998,20.70803163,2760.8361929748603
2023-08-04 18:36:25.006,8/4/2023 14:36:25.006,21.64003163,2885.09229697486
2023-08-04 18:36:25.014,8/4/2023 14:36:25.014,22.23403163,2964.2855649748603
2023-08-04 18:36:25.022,8/4/2023 14:36:25.022,22.36403163,2981.61742497486
2023-08-04 18:36:25.030,8/4/2023 14:36:25.030,23.06503163,3075.07614697486
2023-08-04 18:36:25.038,8/4/2023 14:36:25.038,24.44603163,3259.19382897486
2023-08-04 18:36:25.046,8/4/2023 14:36:25.046,25.45103163,3393.18243897486
2023-08-04 18:36:25.054,8/4/2023 14:36:25.054,26.38903163,3518.2384749748603
2023-08-04 18:36:25.062,8/4/2023 14:36:25.062,28.16103163,3754.4850589748603
2023-08-04 18:36:25.070,8/4/2023 14:36:25.070,30.03303163,4004.06384297486
2023-08-04 18:36:25.078,8/4/2023 14:36:25.078,31.24703163,4165.9167509748595
2023-08-04 18:36:25.086,8/4/2023 14:36:25.086,32.41003163,4320.97023697486
2023-08-04 18:36:25.094,8/4/2023 14:36:25.094,33.95503163,4526.9527269748605
2023-08-04 18:36:25.102,8/4/2023 14:36:25.102,35.63403163,4750.800364974861
2023-08-04 18:36:25.110,8/4/2023 14:36:25.110,36.64403163,4885.45558497486
2023-08-04 18:36:25.118,8/4/2023 14:36:25.118,36.40703163,4853.85827097486
2023-08-04 18:36:25.126,8/4/2023 14:36:25.126,36.33003163,4843.59247697486
2023-08-04 18:36:25.134,8/4/2023 14:36:25.134,37.54603163,5005.71202897486
2023-08-04 18:36:25.142,8/4/2023 14:36:25.142,38.68303163,5157.29914297486
2023-08-04 18:36:25.150,8/4/2023 14:36:25.150,39.33803163,5244.62505297486
2023-08-04 18:36:25.158,8/4/2023 14:36:25.158,40.93703163,5457.80693097486
2023-08-04 18:36:25.166,8/4/2023 14:36:25.166,42.79803163,5705.91917297486
2023-08-04 18:36:25.174,8/4/2023 14:36:25.174,41.67703163,5556.46521097486
2023-08-04 18:36:25.182,8/4/2023 14:36:25.182,38.56903163,5142.10043497486
2023-08-04 18:36:25.190,8/4/2023 14:36:25.190,38.20203163,5093.17126097486
2023-08-04 18:36:25.198,8/4/2023 14:36:25.198,37.58403163,5010.77826497486
2023-08-04 18:36:25.206,8/4/2023 14:36:25.206,33.95303163,4526.68608297486
2023-08-04 18:36:25.214,8/4/2023 14:36:25.214,34.36203163,4581.214780974859
2023-08-04 18:36:25.222,8/4/2023 14:36:25.222,38.60003163,5146.233416974859
2023-08-04 18:36:25.230,8/4/2023 14:36:25.230,38.81303163,5174.63100297486
2023-08-04 18:36:25.238,8/4/2023 14:36:25.238,36.03903163,4804.795774974859
2023-08-04 18:36:25.246,8/4/2023 14:36:25.246,34.77003163,4635.61015697486
2023-08-04 18:36:25.254,8/4/2023 14:36:25.254,34.86303163,4648.00910297486
2023-08-04 18:36:25.262,8/4/2023 14:36:25.262,35.19703163,4692.53865097486
2023-08-04 18:36:25.270,8/4/2023 14:36:25.270,34.27903163,4570.14905497486
2023-08-04 18:36:25.278,8/4/2023 14:36:25.278,31.39003163,4184.98179697486
2023-08-04 18:36:25.286,8/4/2023 14:36:25.286,28.94303163,3858.74286297486
2023-08-04 18:36:25.294,8/4/2023 14:36:25.294,28.05503163,3740.3529269748597
2023-08-04 18:36:25.302,8/4/2023 14:36:25.302,27.60903163,3680.89131497486
2023-08-04 18:36:25.310,8/4/2023 14:36:25.310,27.29403163,3638.89488497486
2023-08-04 18:36:25.318,8/4/2023 14:36:25.318,26.82003163,3575.70025697486
2023-08-04 18:36:25.326,8/4/2023 14:36:25.326,25.97303163,3462.77652297486
2023-08-04 18:36:25.334,8/4/2023 14:36:25.334,25.04203163,3338.6537409748603
2023-08-04 18:36:25.342,8/4/2023 14:36:25.342,24.40303163,3253.46098297486
2023-08-04 18:36:25.350,8/4/2023 14:36:25.350,24.03103163,3203.86519897486
2023-08-04 18:36:25.358,8/4/2023 14:36:25.358,23.44903163,3126.2717949748603
2023-08-04 18:36:25.366,8/4/2023 14:36:25.366,22.80003163,3039.74581697486
2023-08-04 18:36:25.374,8/4/2023 14:36:25.374,22.32603163,2976.55118897486
2023-08-04 18:36:25.382,8/4/2023 14:36:25.382,22.10303163,2946.82038297486
2023-08-04 18:36:25.390,8/4/2023 14:36:25.390,21.97103163,2929.22187897486
2023-08-04 18:36:25.398,8/4/2023 14:36:25.398,21.59403163,2878.95948497486
2023-08-04 18:36:25.406,8/4/2023 14:36:25.406,21.19803163,2826.16397297486
2023-08-04 18:36:25.414,8/4/2023 14:36:25.414,20.81103163,2774.56835897486
2023-08-04 18:36:25.422,8/4/2023 14:36:25.422,20.38103163,2717.23989897486
2023-08-04 18:36:25.430,8/4/2023 14:36:25.430,20.26903163,2702.3078349748603
2023-08-04 18:36:25.438,8/4/2023 14:36:25.438,20.24203163,2698.70814097486
2023-08-04 18:36:25.446,8/4/2023 14:36:25.446,20.06803163,2675.51011297486
2023-08-04 18:36:25.454,8/4/2023 14:36:25.454,20.09603163,2679.2431289748597
2023-08-04 18:36:25.462,8/4/2023 14:36:25.462,20.21703163,2695.37509097486
2023-08-04 18:36:25.470,8/4/2023 14:36:25.470,20.10603163,2680.57634897486
2023-08-04 18:36:25.478,8/4/2023 14:36:25.478,20.06103163,2674.57685897486
2023-08-04 18:36:25.486,8/4/2023 14:36:25.486,20.24903163,2699.6413949748603
2023-08-04 18:36:25.494,8/4/2023 14:36:25.494,20.17303163,2689.50892297486
2023-08-04 18:36:25.502,8/4/2023 14:36:25.502,20.02403163,2669.64394497486
2023-08-04 18:36:25.510,8/4/2023 14:36:25.510,20.15103163,2686.57583897486
2023-08-04 18:36:25.518,8/4/2023 14:36:25.518,20.25703163,2700.70797097486
2023-08-04 18:36:25.526,8/4/2023 14:36:25.526,20.21103163,2694.57515897486
2023-08-04 18:36:25.534,8/4/2023 14:36:25.534,20.08003163,2677.1099769748603
2023-08-04 18:36:25.542,8/4/2023 14:36:25.542,20.09903163,2679.64309497486
2023-08-04 18:36:25.550,8/4/2023 14:36:25.550,20.24303163,2698.84146297486
2023-08-04 18:36:25.558,8/4/2023 14:36:25.558,20.62403163,2749.6371449748603
2023-08-04 18:36:25.566,8/4/2023 14:36:25.566,21.54203163,2872.02674097486
2023-08-04 18:36:25.574,8/4/2023 14:36:25.574,22.29603163,2972.5515289748605
2023-08-04 18:36:25.582,8/4/2023 14:36:25.582,22.43003163,2990.41667697486
2023-08-04 18:36:25.590,8/4/2023 14:36:25.590,22.95703163,3060.67737097486
2023-08-04 18:36:25.598,8/4/2023 14:36:25.598,24.32403163,3242.92854497486
2023-08-04 18:36:25.606,8/4/2023 14:36:25.606,25.52403163,3402.91494497486
2023-08-04 18:36:25.614,8/4/2023 14:36:25.614,26.28703163,3504.63963097486
2023-08-04 18:36:25.622,8/4/2023 14:36:25.622,27.65803163,3687.4240929748603
2023-08-04 18:36:25.630,8/4/2023 14:36:25.630,29.58903163,3944.8688749748603
2023-08-04 18:36:25.638,8/4/2023 14:36:25.638,31.04503163,4138.9857069748605
2023-08-04 18:36:25.646,8/4/2023 14:36:25.646,32.22903163,4296.83895497486
2023-08-04 18:36:25.654,8/4/2023 14:36:25.654,33.76903163,4502.15483497486
2023-08-04 18:36:25.662,8/4/2023 14:36:25.662,35.32703163,4709.87051097486
2023-08-04 18:36:25.670,8/4/2023 14:36:25.670,35.92003163,4788.93045697486
2023-08-04 18:36:25.678,8/4/2023 14:36:25.678,35.42403163,4722.802744974861
2023-08-04 18:36:25.686,8/4/2023 14:36:25.686,35.47903163,4730.13545497486
2023-08-04 18:36:25.694,8/4/2023 14:36:25.694,36.83303163,4910.65344297486
2023-08-04 18:36:25.702,8/4/2023 14:36:25.702,38.11903163,5082.10553497486
2023-08-04 18:36:25.710,8/4/2023 14:36:25.710,39.10403163,5213.427704974861
2023-08-04 18:36:25.718,8/4/2023 14:36:25.718,40.82103163,5442.341578974861
2023-08-04 18:36:25.726,8/4/2023 14:36:25.726,42.55403163,5673.38860497486
2023-08-04 18:36:25.734,8/4/2023 14:36:25.734,41.71903163,5562.064734974861
2023-08-04 18:36:25.742,8/4/2023 14:36:25.742,38.89703163,5185.830050974861
2023-08-04 18:36:25.750,8/4/2023 14:36:25.750,38.44603163,5125.70182897486
2023-08-04 18:36:25.758,8/4/2023 14:36:25.758,38.12903163,5083.43875497486
2023-08-04 18:36:25.766,8/4/2023 14:36:25.766,34.27903163,4570.14905497486
2023-08-04 18:36:25.774,8/4/2023 14:36:25.774,33.62803163,4483.356432974861
2023-08-04 18:36:25.782,8/4/2023 14:36:25.782,37.98503163,5064.2403869748605
2023-08-04 18:36:25.790,8/4/2023 14:36:25.790,39.03703163,5204.49513097486
2023-08-04 18:36:25.798,8/4/2023 14:36:25.798,36.17203163,4822.52760097486
2023-08-04 18:36:25.806,8/4/2023 14:36:25.806,34.65203163,4619.87816097486
2023-08-04 18:36:25.814,8/4/2023 14:36:25.814,34.69403163,4625.47768497486
2023-08-04 18:36:25.822,8/4/2023 14:36:25.822,34.83403163,4644.14276497486
2023-08-04 18:36:25.830,8/4/2023 14:36:25.830,34.24703163,4565.882750974861
2023-08-04 18:36:25.838,8/4/2023 14:36:25.838,31.72803163,4230.04463297486
2023-08-04 18:36:25.846,8/4/2023 14:36:25.846,29.04803163,3872.74167297486
2023-08-04 18:36:25.854,8/4/2023 14:36:25.854,27.98303163,3730.75374297486
2023-08-04 18:36:25.862,8/4/2023 14:36:25.862,27.25503163,3633.69532697486
2023-08-04 18:36:25.870,8/4/2023 14:36:25.870,26.67303163,3556.1019229748604
2023-08-04 18:36:25.878,8/4/2023 14:36:25.878,26.38503163,3517.70518697486
2023-08-04 18:36:25.886,8/4/2023 14:36:25.886,25.61703163,3415.31389097486
2023-08-04 18:36:25.894,8/4/2023 14:36:25.894,24.82303163,3309.45622297486
2023-08-04 18:36:25.902,8/4/2023 14:36:25.902,24.32803163,3243.4618329748605
2023-08-04 18:36:25.910,8/4/2023 14:36:25.910,23.92003163,3189.06645697486
2023-08-04 18:36:25.918,8/4/2023 14:36:25.918,23.47603163,3129.8714889748603
2023-08-04 18:36:25.926,8/4/2023 14:36:25.926,22.92303163,3056.14442297486
2023-08-04 18:36:25.934,8/4/2023 14:36:25.934,22.59103163,3011.8815189748602
2023-08-04 18:36:25.942,8/4/2023 14:36:25.942,22.38803163,2984.81715297486
2023-08-04 18:36:25.950,8/4/2023 14:36:25.950,22.12703163,2950.02011097486
2023-08-04 18:36:25.958,8/4/2023 14:36:25.958,21.90103163,2919.88933897486
2023-08-04 18:36:25.966,8/4/2023 14:36:25.966,21.62403163,2882.95914497486
2023-08-04 18:36:25.974,8/4/2023 14:36:25.974,21.21203163,2828.03048097486
2023-08-04 18:36:25.982,8/4/2023 14:36:25.982,20.80503163,2773.7684269748597
2023-08-04 18:36:25.990,8/4/2023 14:36:25.990,20.46203163,2728.03898097486
2023-08-04 18:36:25.998,8/4/2023 14:36:25.998,20.16503163,2688.4423469748604
2023-08-04 18:36:26.006,8/4/2023 14:36:26.006,20.01203163,2668.0440809748598
2023-08-04 18:36:26.014,8/4/2023 14:36:26.014,19.95003163,2659.77811697486
2023-08-04 18:36:26.022,8/4/2023 14:36:26.022,20.07303163,2676.17672297486
2023-08-04 18:36:26.030,8/4/2023 14:36:26.030,20.25603163,2700.57464897486
2023-08-04 18:36:26.038,8/4/2023 14:36:26.038,20.24603163,2699.2414289748604
2023-08-04 18:36:26.046,8/4/2023 14:36:26.046,20.30103163,2706.57413897486
2023-08-04 18:36:26.054,8/4/2023 14:36:26.054,20.22403163,2696.30834497486
2023-08-04 18:36:26.062,8/4/2023 14:36:26.062,19.98403163,2664.31106497486
2023-08-04 18:36:26.070,8/4/2023 14:36:26.070,20.07003163,2675.77675697486
2023-08-04 18:36:26.078,8/4/2023 14:36:26.078,20.17603163,2689.90888897486
2023-08-04 18:36:26.086,8/4/2023 14:36:26.086,20.19403163,2692.30868497486
2023-08-04 18:36:26.094,8/4/2023 14:36:26.094,20.16003163,2687.7757369748597
2023-08-04 18:36:26.102,8/4/2023 14:36:26.102,19.99403163,2665.64428497486
2023-08-04 18:36:26.110,8/4/2023 14:36:26.110,20.03903163,2671.64377497486
2023-08-04 18:36:26.118,8/4/2023 14:36:26.118,20.50403163,2733.63850497486
2023-08-04 18:36:26.126,8/4/2023 14:36:26.126,21.47203163,2862.69420097486
2023-08-04 18:36:26.134,8/4/2023 14:36:26.134,22.27603163,2969.88508897486
2023-08-04 18:36:26.142,8/4/2023 14:36:26.142,22.43103163,2990.54999897486
2023-08-04 18:36:26.150,8/4/2023 14:36:26.150,22.84303163,3045.47866297486
2023-08-04 18:36:26.158,8/4/2023 14:36:26.158,24.10503163,3213.73102697486
2023-08-04 18:36:26.166,8/4/2023 14:36:26.166,25.40503163,3387.04962697486
2023-08-04 18:36:26.174,8/4/2023 14:36:26.174,26.18603163,3491.17410897486
2023-08-04 18:36:26.182,8/4/2023 14:36:26.182,27.53003163,3670.35887697486
2023-08-04 18:36:26.190,8/4/2023 14:36:26.190,29.42403163,3922.8707449748604
2023-08-04 18:36:26.198,8/4/2023 14:36:26.198,30.69203163,4091.9230409748598
2023-08-04 18:36:26.206,8/4/2023 14:36:26.206,31.82503163,4242.97686697486
2023-08-04 18:36:26.214,8/4/2023 14:36:26.214,33.44703163,4459.225150974859
2023-08-04 18:36:26.222,8/4/2023 14:36:26.222,35.21603163,4695.071768974861
2023-08-04 18:36:26.230,8/4/2023 14:36:26.230,36.28403163,4837.45966497486
2023-08-04 18:36:26.238,8/4/2023 14:36:26.238,36.00803163,4800.66279297486
2023-08-04 18:36:26.246,8/4/2023 14:36:26.246,35.61703163,4748.53389097486
2023-08-04 18:36:26.254,8/4/2023 14:36:26.254,36.58103163,4877.05629897486
2023-08-04 18:36:26.262,8/4/2023 14:36:26.262,38.03203163,5070.50652097486
2023-08-04 18:36:26.270,8/4/2023 14:36:26.270,39.03903163,5204.76177497486
2023-08-04 18:36:26.278,8/4/2023 14:36:26.278,40.45403163,5393.412404974861
2023-08-04 18:36:26.286,8/4/2023 14:36:26.286,42.30103163,5639.65813897486
2023-08-04 18:36:26.294,8/4/2023 14:36:26.294,42.03003163,5603.52787697486
2023-08-04 18:36:26.302,8/4/2023 14:36:26.302,39.13803163,5217.96065297486
2023-08-04 18:36:26.310,8/4/2023 14:36:26.310,38.04503163,5072.2397069748595
2023-08-04 18:36:26.318,8/4/2023 14:36:26.318,38.07103163,5075.70607897486
2023-08-04 18:36:26.326,8/4/2023 14:36:26.326,34.65203163,4619.87816097486
2023-08-04 18:36:26.334,8/4/2023 14:36:26.334,33.16303163,4421.36170297486
2023-08-04 18:36:26.342,8/4/2023 14:36:26.342,37.22403163,4962.78234497486
2023-08-04 18:36:26.350,8/4/2023 14:36:26.350,39.03003163,5203.561876974861
2023-08-04 18:36:26.358,8/4/2023 14:36:26.358,36.61103163,4881.05595897486
2023-08-04 18:36:26.366,8/4/2023 14:36:26.366,34.90403163,4653.47530497486
2023-08-04 18:36:26.374,8/4/2023 14:36:26.374,34.46603163,4595.080268974861
2023-08-04 18:36:26.382,8/4/2023 14:36:26.382,34.47103163,4595.74687897486
2023-08-04 18:36:26.390,8/4/2023 14:36:26.390,34.30103163,4573.08213897486
2023-08-04 18:36:26.398,8/4/2023 14:36:26.398,32.30203163,4306.57146097486
2023-08-04 18:36:26.406,8/4/2023 14:36:26.406,29.46503163,3928.33694697486
2023-08-04 18:36:26.414,8/4/2023 14:36:26.414,28.01803163,3735.42001297486
2023-08-04 18:36:26.422,8/4/2023 14:36:26.422,27.58203163,3677.29162097486
2023-08-04 18:36:26.430,8/4/2023 14:36:26.430,27.01503163,3601.69804697486
2023-08-04 18:36:26.438,8/4/2023 14:36:26.438,26.48103163,3530.50409897486
2023-08-04 18:36:26.446,8/4/2023 14:36:26.446,25.88403163,3450.91086497486
2023-08-04 18:36:26.454,8/4/2023 14:36:26.454,24.98003163,3330.38777697486
2023-08-04 18:36:26.462,8/4/2023 14:36:26.462,24.39403163,3252.2610849748603
2023-08-04 18:36:26.470,8/4/2023 14:36:26.470,24.13003163,3217.06407697486
2023-08-04 18:36:26.478,8/4/2023 14:36:26.478,23.61603163,3148.53656897486
2023-08-04 18:36:26.486,8/4/2023 14:36:26.486,23.02703163,3070.00991097486
2023-08-04 18:36:26.494,8/4/2023 14:36:26.494,22.68903163,3024.94707497486
2023-08-04 18:36:26.502,8/4/2023 14:36:26.502,22.45103163,2993.21643897486
2023-08-04 18:36:26.510,8/4/2023 14:36:26.510,22.15903163,2954.2864149748602
2023-08-04 18:36:26.518,8/4/2023 14:36:26.518,21.82903163,2910.29015497486
2023-08-04 18:36:26.526,8/4/2023 14:36:26.526,21.50203163,2866.6938609748604
2023-08-04 18:36:26.534,8/4/2023 14:36:26.534,21.18103163,2823.89749897486
2023-08-04 18:36:26.542,8/4/2023 14:36:26.542,20.78603163,2771.23530897486
2023-08-04 18:36:26.550,8/4/2023 14:36:26.550,20.37303163,2716.17332297486
2023-08-04 18:36:26.558,8/4/2023 14:36:26.558,20.09103163,2678.57651897486
2023-08-04 18:36:26.566,8/4/2023 14:36:26.566,20.00803163,2667.51079297486
2023-08-04 18:36:26.574,8/4/2023 14:36:26.574,19.97003163,2662.44455697486
2023-08-04 18:36:26.582,8/4/2023 14:36:26.582,19.87003163,2649.11235697486
2023-08-04 18:36:26.590,8/4/2023 14:36:26.590,19.92403163,2656.31174497486
2023-08-04 18:36:26.598,8/4/2023 14:36:26.598,19.94703163,2659.37815097486
2023-08-04 18:36:26.606,8/4/2023 14:36:26.606,19.89603163,2652.57872897486
2023-08-04 18:36:26.614,8/4/2023 14:36:26.614,20.02503163,2669.77726697486
2023-08-04 18:36:26.622,8/4/2023 14:36:26.622,20.19103163,2691.90871897486
2023-08-04 18:36:26.630,8/4/2023 14:36:26.630,20.31503163,2708.44064697486
2023-08-04 18:36:26.638,8/4/2023 14:36:26.638,20.30003163,2706.44081697486
2023-08-04 18:36:26.646,8/4/2023 14:36:26.646,20.26103163,2701.24125897486
2023-08-04 18:36:26.654,8/4/2023 14:36:26.654,20.19603163,2692.57532897486
2023-08-04 18:36:26.662,8/4/2023 14:36:26.662,20.05103163,2673.24363897486
2023-08-04 18:36:26.670,8/4/2023 14:36:26.670,20.06703163,2675.37679097486
2023-08-04 18:36:26.678,8/4/2023 14:36:26.678,20.39203163,2718.7064409748605
2023-08-04 18:36:26.686,8/4/2023 14:36:26.686,21.20203163,2826.69726097486
2023-08-04 18:36:26.694,8/4/2023 14:36:26.694,22.09403163,2945.62048497486
2023-08-04 18:36:26.702,8/4/2023 14:36:26.702,22.53603163,3004.54880897486
2023-08-04 18:36:26.710,8/4/2023 14:36:26.710,22.91803163,3055.47781297486
2023-08-04 18:36:26.718,8/4/2023 14:36:26.718,23.95803163,3194.13269297486
2023-08-04 18:36:26.726,8/4/2023 14:36:26.726,25.27203163,3369.3178009748603
2023-08-04 18:36:26.734,8/4/2023 14:36:26.734,26.11803163,3482.10821297486
2023-08-04 18:36:26.742,8/4/2023 14:36:26.742,27.32903163,3643.56115497486
2023-08-04 18:36:26.750,8/4/2023 14:36:26.750,29.23303163,3897.40624297486
2023-08-04 18:36:26.758,8/4/2023 14:36:26.758,30.71503163,4094.9894469748597
2023-08-04 18:36:26.766,8/4/2023 14:36:26.766,31.82603163,4243.11018897486
2023-08-04 18:36:26.774,8/4/2023 14:36:26.774,33.32303163,4442.693222974861
2023-08-04 18:36:26.782,8/4/2023 14:36:26.782,34.98203163,4663.87442097486
2023-08-04 18:36:26.790,8/4/2023 14:36:26.790,35.81503163,4774.93164697486
2023-08-04 18:36:26.798,8/4/2023 14:36:26.798,35.51503163,4734.935046974861
2023-08-04 18:36:26.806,8/4/2023 14:36:26.806,35.31903163,4708.80393497486
2023-08-04 18:36:26.814,8/4/2023 14:36:26.814,36.39903163,4852.791694974861
2023-08-04 18:36:26.822,8/4/2023 14:36:26.822,37.82903163,5043.44215497486
2023-08-04 18:36:26.830,8/4/2023 14:36:26.830,38.59903163,5146.1000949748595
2023-08-04 18:36:26.838,8/4/2023 14:36:26.838,39.82203163,5309.15290097486
2023-08-04 18:36:26.846,8/4/2023 14:36:26.846,41.87303163,5582.59632297486
2023-08-04 18:36:26.854,8/4/2023 14:36:26.854,42.11803163,5615.260212974859
2023-08-04 18:36:26.862,8/4/2023 14:36:26.862,39.33003163,5243.55847697486
2023-08-04 18:36:26.870,8/4/2023 14:36:26.870,37.75803163,5033.9762929748595
2023-08-04 18:36:26.878,8/4/2023 14:36:26.878,37.98603163,5064.37370897486
2023-08-04 18:36:26.886,8/4/2023 14:36:26.886,35.06103163,4674.40685897486
2023-08-04 18:36:26.894,8/4/2023 14:36:26.894,32.91103163,4387.76455897486
2023-08-04 18:36:26.902,8/4/2023 14:36:26.902,36.40703163,4853.85827097486
2023-08-04 18:36:26.910,8/4/2023 14:36:26.910,38.87103163,5182.36367897486
2023-08-04 18:36:26.918,8/4/2023 14:36:26.918,36.83203163,4910.52012097486
2023-08-04 18:36:26.926,8/4/2023 14:36:26.926,34.83603163,4644.4094089748605
2023-08-04 18:36:26.934,8/4/2023 14:36:26.934,34.54003163,4604.946096974861
2023-08-04 18:36:26.942,8/4/2023 14:36:26.942,34.63703163,4617.878330974861
2023-08-04 18:36:26.950,8/4/2023 14:36:26.950,34.27103163,4569.08247897486
2023-08-04 18:36:26.958,8/4/2023 14:36:26.958,32.37203163,4315.9040009748605
2023-08-04 18:36:26.966,8/4/2023 14:36:26.966,29.65803163,3954.06809297486
2023-08-04 18:36:26.974,8/4/2023 14:36:26.974,28.15603163,3753.81844897486
2023-08-04 18:36:26.982,8/4/2023 14:36:26.982,27.48803163,3664.7593529748597
2023-08-04 18:36:26.990,8/4/2023 14:36:26.990,26.76503163,3568.36754697486
2023-08-04 18:36:26.998,8/4/2023 14:36:26.998,26.35303163,3513.43888297486
2023-08-04 18:36:27.006,8/4/2023 14:36:27.006,25.78603163,3437.84530897486
2023-08-04 18:36:27.014,8/4/2023 14:36:27.014,24.88103163,3317.18889897486
2023-08-04 18:36:27.022,8/4/2023 14:36:27.022,24.35103163,3246.5282389748604
2023-08-04 18:36:27.030,8/4/2023 14:36:27.030,24.01903163,3202.2653349748603
2023-08-04 18:36:27.038,8/4/2023 14:36:27.038,23.49403163,3132.27128497486
2023-08-04 18:36:27.046,8/4/2023 14:36:27.046,23.00403163,3066.94350497486
2023-08-04 18:36:27.054,8/4/2023 14:36:27.054,22.68303163,3024.14714297486
2023-08-04 18:36:27.062,8/4/2023 14:36:27.062,22.34303163,2978.81766297486
